CO_NCM,NO_NCM_POR,CO_ISIC_SECAO,NO_ISIC_SECAO,CO_CUCI_GRUPO,NO_CUCI_GRUPO
51111110,"Tecidos de lã cardada, que contenham pelo menos 85 %, em peso, de lã, de peso não superior a 300 g/m2",C,Indústria de Transformação,654,Outras obras têxteis
51111120,"Tecidos de pelos finos, que contenham pelo menos 85 %, em peso, de pelos finos, de peso não superior a 300 g/m2",C,Indústria de Transformação,654,Outras obras têxteis
51111900,"Outros tecidos de lã/pelos finos, cardados que contenham pelo menos 85 %, em peso, de lã ou de pelos finos",C,Indústria de Transformação,654,Outras obras têxteis
51112000,"Tecido de lã/pelos finos, cardados, combinados, principal ou unicamente, com filamentos sintéticos ou artificiais",C,Indústria de Transformação,654,Outras obras têxteis
51113010,"Tecido de lã, cardada, feltrados, com trama combinada exclusivamente com fibras sintéticas e urdidura exclusivamente de algodão, de peso superior ou igual a 600 g/m2, próprios para fabricação de bolas de tênis",C,Indústria de Transformação,654,Outras obras têxteis
51113090,"Outros tecidos de lã/pelos finos, cardados, com fibra sintética/artificial",C,Indústria de Transformação,654,Outras obras têxteis
51119000,"Outros tecidos de lã ou de pelos finos, cardados",C,Indústria de Transformação,654,Outras obras têxteis
51121100,"Tecidos de lã penteada ou de pelos finos penteados, que contenham pelo menos 85 %, em peso, de lã ou de pelos finos, de peso não superior a 200 g/m2",C,Indústria de Transformação,654,Outras obras têxteis
51121910,"Outros tecidos de lã penteada, que contenham pelo menos 85 %, em peso, de lã",C,Indústria de Transformação,654,Outras obras têxteis
51121920,"Outros tecidos de pelos finos, que contenham pelo menos 85 %, em peso, de pelos finos",C,Indústria de Transformação,654,Outras obras têxteis
51122010,"Outros, combinados, principal ou unicamente, com filamentos sintéticos ou artificiais, de lã",C,Indústria de Transformação,654,Outras obras têxteis
51122020,"Outros, combinados, principal ou unicamente, com filamentos sintéticos ou artificiais, de pelos finos",C,Indústria de Transformação,654,Outras obras têxteis
51123010,"Outros, combinados, principal ou unicamente, com fibras sintéticas ou artificiais descontínuas, de lã",C,Indústria de Transformação,654,Outras obras têxteis
51123020,"Outros, combinados, principal ou unicamente, com fibras sintéticas ou artificiais descontínuas, de pelos finos",C,Indústria de Transformação,654,Outras obras têxteis
51129000,"Outros tecido de lã ou de pelos finos, penteados",C,Indústria de Transformação,654,Outras obras têxteis
51130011,"Tecidos de pelos grosseiros, que contenham pelo menos 85 %, em peso, de pelos grosseiros",C,Indústria de Transformação,654,Outras obras têxteis
51130012,"Tecidos de pelos grosseiros, que contenham menos de 85 %, em peso, de pelos grosseiros e que contenham algodão",C,Indústria de Transformação,654,Outras obras têxteis
51130013,"Tecidos de pelos grosseiros, que contenham menos de 85 %, em peso, de pelos grosseiros e que não contenham algodão",C,Indústria de Transformação,654,Outras obras têxteis
51130020,Tecidos de crina,C,Indústria de Transformação,654,Outras obras têxteis
52010010,"Algodão não cardado nem penteado, não debulhado",A,Agropecuária,263a,Algodão em bruto
52010020,"Algodão não cardado nem penteado, simplesmente debulhado",A,Agropecuária,263a,Algodão em bruto
52010090,Outros tipos de algodão não cardado nem penteado,A,Agropecuária,263a,Algodão em bruto
52021000,Desperdícios de fios de algodão,D,Outros Produtos,263d,Desperdícios de algodão
52029100,Fiapos de algodão,D,Outros Produtos,263d,Desperdícios de algodão
52029900,Outros desperdícios de algodão,D,Outros Produtos,263d,Desperdícios de algodão
52030000,Algodão cardado ou penteado,C,Indústria de Transformação,263c,"Algodão cardado, penteado ou línteres de algodão"
52041111,"Linhas para costurar, não acondicionadas para venda a retalho, que contenham pelo menos 85 %, em peso, de algodão, de algodão cru, de título inferior ou igual a 5.000 decitex por fio simples, de dois cabos",C,Indústria de Transformação,651,Fios têxteis
52041112,"Linhas para costurar, não acondicionadas para venda a retalho, que contenham pelo menos 85 %, em peso, de algodão, de algodão cru, de título inferior ou igual a 5.000 decitex por fio simples, de três ou mais cabos",C,Indústria de Transformação,651,Fios têxteis
52041120,"Linhas para costurar, não acondicionadas para venda a retalho, que contenham pelo menos 85 %, em peso, de algodão, de algodão cru, de título superior a 5.000 decitex por fio simples",C,Indústria de Transformação,651,Fios têxteis
52041131,"Linhas para costurar, não acondicionadas para venda a retalho, que contenham pelo menos 85 %, em peso, de algodão, de algodão branqueado ou colorido, de título inferior ou igual a 5.000 decitex por fio simples, de dois cabos",C,Indústria de Transformação,651,Fios têxteis
52041132,"Linhas para costurar, não acondicionadas para venda a retalho, que contenham pelo menos 85 %, em peso, de algodão, de algodão branqueado ou colorido, de título inferior ou igual a 5.000 decitex por fio simples, de três ou mais cabos",C,Indústria de Transformação,651,Fios têxteis
52041140,"Linhas para costurar, não acondicionadas para venda a retalho, que contenham pelo menos 85 %, em peso, de algodão, de algodão branqueado ou colorido, de título superior a 5.000 decitex por fio simples",C,Indústria de Transformação,651,Fios têxteis
52041911,"Outras linhas para costurar, de algodão cru, de título inferior ou igual a 5.000 decitex por fio simples, de dois cabos",C,Indústria de Transformação,651,Fios têxteis
52041912,"Outras linhas para costurar, de algodão cru, de título superior a 5.000 decitex por fio simples, de três ou mais cabos",C,Indústria de Transformação,651,Fios têxteis
52041920,"Outras linhas para costurar, de algodão cru, de título inferior ou igual a 5.000 decitex por fio simples",C,Indústria de Transformação,651,Fios têxteis
52041931,"Linhas para costurar, de algodão, não acondicionadas para venda a retalho, de algodão branqueado ou colorido, de título inferior ou igual a 5.000 decitex por fio simples, de dois cabos",C,Indústria de Transformação,651,Fios têxteis
52041932,"Linhas para costurar, de algodão, não acondicionadas para venda a retalho, de algodão branqueado ou colorido, de título inferior ou igual a 5.000 decitex por fio simples, de três ou mais cabos",C,Indústria de Transformação,651,Fios têxteis
52041940,"Linhas para costurar, de algodão, não acondicionadas para venda a retalho, de algodão branqueado ou colorido, de título superior a 5.000 decitex por fio simples",C,Indústria de Transformação,651,Fios têxteis
52042000,"Outras linhas para costura, de algodão, acondicionadas para venda a retalho",C,Indústria de Transformação,651,Fios têxteis
52051100,"Fios simples de algodão, de fibras não penteadas, de título igual ou superior a 714,29 decitex (número métrico não superior a 14), não acondicionados para venda a retalho",C,Indústria de Transformação,651,Fios têxteis
52051200,"Fios simples de algodão, de fibras não penteadas, de título inferior a 714,29 decitex mas não inferior a 232,56 decitex (número métrico superior a 14 mas não superior a 43), não acondicionados para venda a retalho",C,Indústria de Transformação,651,Fios têxteis
52051310,"Fios simples de algodão, de fibras não penteadas, de título inferior a 232,56 decitex mas não inferior a 192,31 decitex (número métrico superior a 43 mas não superior a 52), crus, não acondicionados para venda a retalho",C,Indústria de Transformação,651,Fios têxteis
52051390,"Outros fios simples de algodão, de fibras não penteadas, de título inferior a 232,56 decitex mas não inferior a 192,31 decitex (número métrico superior a 43 mas não superior a 52), não acondicionados para venda a retalho",C,Indústria de Transformação,651,Fios têxteis
52051400,"Fios de algodão simples, de fibras não penteadas, de título inferior a 192,31 decitex mas não inferior a 125 decitex (número métrico superior a 52 mas não superior a 80), não acondicionados para venda a retalho",C,Indústria de Transformação,651,Fios têxteis
52051500,"Fios de algodão simples, de fibras não penteadas, de título inferior a 125 decitex (número métrico superior a 80), não acondicionados para venda a retalho",C,Indústria de Transformação,651,Fios têxteis
52052100,"Fios de algodão simples, de fibras penteadas, de título igual ou superior a 714,29 decitex (número métrico não superior a 14)",C,Indústria de Transformação,651,Fios têxteis
52052200,"Fios de algodão simples, de fibras penteadas, de título inferior a 714,29 decitex mas não inferior a 232,56 decitex (número métrico superior a 14 mas não superior a 43)",C,Indústria de Transformação,651,Fios têxteis
52052310,"Fios de algodão simples, de fibras penteadas, de título inferior a 232,56 decitex mas não inferior a 192,31 decitex (número métrico superior a 43 mas não superior a 52), crus",C,Indústria de Transformação,651,Fios têxteis
52052390,"Outros fios de algodão simples, de fibras penteadas, de título inferior a 232,56 decitex mas não inferior a 192,31 decitex (número métrico superior a 43 mas não superior a 52)",C,Indústria de Transformação,651,Fios têxteis
52052400,"Fios simples de algodão, de fibras penteadas, que contenham pelo menos 85 %,em peso,de algodão,não acondicionados para venda a retalho, de título inferior a 192,31 decitex mas não inferior a 125 decitex (número métrico superior a 52 mas não superior a 80)",C,Indústria de Transformação,651,Fios têxteis
52052600,"Fios simples de algodão,de fibras penteadas,que contenham pelo menos 85 %, em peso, de algodão,não acondicionados para venda a retalho, de título inferior a 125 decitex mas não inferior a 106,38 decitex (número métrico superior a 80 mas não superior a 94)",C,Indústria de Transformação,651,Fios têxteis
52052700,"Fios simples de algodão,de fibras penteadas,que contenham pelo menos 85 %,em peso,de algodão,não acondicionados para venda a retalho,de título inferior a 106,38 decitex mas não inferior a 83,33 decitex (número métrico superior a 94 mas não superior a 120)",C,Indústria de Transformação,651,Fios têxteis
52052800,"Fios simples de algodão, de fibras penteadas, que contenham pelo menos 85 %, em peso, de algodão, não acondicionados para venda a retalho, de título inferior a 83,33 decitex (número métrico superior a 120)",C,Indústria de Transformação,651,Fios têxteis
52053100,"Fios de algodão retorcidos ou retorcidos múltiplos, de fibras não penteadas, que contenham pelo menos 85 %, em peso, de algodão, não acondicionados para venda a retalho, de título >= 714,29 decitex por fio simples (número métrico < 14, por fio simples)",C,Indústria de Transformação,651,Fios têxteis
52053200,"Fios de algodão retorcidos ou retorcidos múltiplos, de fibras não penteadas, que contenham pelo menos 85 %, em peso, de algodão, de título < 714,29 decitex mas > 232,56 decitex, por fio simples (número métrico > 14 e < 43, por fio simples)",C,Indústria de Transformação,651,Fios têxteis
52053300,"Fios de algodão retorcidos ou retorcidos múltiplos, de fibras não penteadas, que contenham pelo menos 85 %, em peso, de algodão, de título < 232,56 decitex mas > 192,31 decitex, por fio simples (número métrico > 43 mas < 52, por fio simples)",C,Indústria de Transformação,651,Fios têxteis
52053400,"Fios de algodão retorcidos ou retorcidos múltiplos, de fibras não penteadas, que contenham pelo menos 85 %, em peso, de algodão, de título < 192,31 decitex mas > 125 decitex, por fio simples (número métrico > 52 mas < 80, por fio simples)",C,Indústria de Transformação,651,Fios têxteis
52053500,"Fios de algodão retorcidos ou retorcidos múltiplos, de fibras não penteadas, que contenham pelo menos 85 %, em peso, de algodão, não acondicionados para venda a retalho, de título < 125 decitex por fio simples (número métrico > 80, por fio simples)",C,Indústria de Transformação,651,Fios têxteis
52054100,"Fios de algodão que contenham pelo menos 85 %, em peso, de algodão, não acondicionados para venda a retalho, retorcidos ou retorcidos múltiplos, de fibras penteadas, de título >= 714,29 decitex por fio simples (número métrico < 14, por fio simples)",C,Indústria de Transformação,651,Fios têxteis
52054200,"Fios de algodão que contenham pelo menos 85 %,em peso,de algodão,não acondicionados para venda a retalho,retorcidos ou retorcidos múltiplos,fibras penteadas,título < 714,29 decitex mas > 232,56 decitex,por fio simples (num.met >14 e < 43, por fio simples)",C,Indústria de Transformação,651,Fios têxteis
